"","player_id","actual_name","player","probowler","all_pro","probowl_seasons","all_pro_seasons","position_type","positon_location","death_year","deathdate","death_location","death_age","height_inches","height","weight","throwing_hand","college","draft_team","draft_year","draft_round","draft_pick","era_name","birthdate","birth_location","birth_year"
"2589","MurrBi20","Earl William Murray","Bill Murray","FALSE","FALSE",NA,NA,"OL","O",1994,"7/14/94","Midlothian, VA",67,74,"6'2","240","","Purdue","Baltimore Colts",1950,4,41,"1941 to 1959","7/16/26","Dayton, KY",1926
"2590","MyhrSt20","Steven Murray Myhra","Steve Myhra","FALSE","FALSE",NA,NA,"OL","O",1994,"8/4/94","Detroit Lakes, MN",60,73,"6'1","237","","Minnesota","Baltimore Colts",1956,12,139,"1941 to 1959","4/2/34","Wahpeton, ND",1934
"2591","NewtCh20","Charles Edward Newton","Chuck Newton","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"4/5/94","Seattle, WA",77,72,"6'0","204","","Washington","Philadelphia Eagles",1939,2,14,"pre-1940","11/15/16","Randolph Township, IN",1916
"2592","OBoyHa20","Harry William O'Boyle","Harry O'Boyle","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"5/5/94","Wheeling, IL",89,69,"5'9","178","","Notre Dame","",1932,NA,NA,"pre-1940","10/31/04","Des Moines, IA",1904
"2593","OglePa20","Paul William Oglesby","Paul Oglesby","FALSE","FALSE",NA,NA,"OL","O",1994,"9/25/94","Riverside, CA",55,76,"6'4","235","","UCLA","St. Louis Cardinals",1960,10,113,"1960 to 1975","1/9/39","San Francisco, CA",1939
"2594","OlseRa20","Ralph Kenneth Olsen","Ralph Olsen","FALSE","FALSE",NA,NA,"DL","D",1994,"11/28/94","Fruit Heights, UT",70,76,"6'4","220","","Utah","Green Bay Packers",1947,32,297,"1941 to 1959","4/10/24","Salt Lake City, UT",1924
"2595","PellBi20","William A. Pellington","Bill Pellington","FALSE","FALSE",NA,NA,"LB","D",1994,"4/26/94","Baltimore, MD",66,74,"6'2","234","","Defiance","",1959,NA,NA,"1941 to 1959","9/25/27","Ramsey, NJ",1927
"2596","PetrSt20","Stephen Lawrence Petro","Steve Petro","FALSE","FALSE",NA,NA,"OL","O",1994,"8/15/94","Jefferson Hills, PA",79,70,"5'10","195","","Pittsburgh","Pittsburgh Pirates",1939,9,72,"pre-1940","10/21/14","Johnstown, PA",1914
"2597","PhilMi20","Michael Phillips","Mike Phillips","FALSE","FALSE",NA,NA,"OL","O",1994,"4/17/94","",72,72,"6'0","208","","West. Maryland","",NA,NA,NA,"1941 to 1959","11/22/21","Clifton Heights, PA",1921
"2598","PiepMi20","Milton John Piepul","Milt Piepul","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"3/19/94","Northampton, MA",75,73,"6'1","215","","Notre Dame","Detroit Lions",1941,11,95,"pre-1940","9/14/18","Springfield, MA",1918
"2599","PoilDi20","Richard Charles Poillon","Dick Poillon","TRUE","FALSE",1,1,"RB/FB","O",1994,"11/14/94","West Palm Beach, FL",74,72,"6'0","193","","Canisius","",1942,NA,NA,"1941 to 1959","8/13/20","Astoria, NY",1920
"2600","PoolJi20","James Eugene Poole","Jim Poole","TRUE","TRUE",3,3,"TE","O",1994,"11/16/94","Oxford, MS",79,74,"6'2","218","","Mississippi","New York Giants",1937,7,64,"pre-1940","9/9/15","Gloster, MS",1915
"2601","RagaPh20","Philip John Ragazzo","Phil Ragazzo","FALSE","FALSE",NA,NA,"OL","O",1994,"10/3/94","Warren, OH",79,72,"6'0","216","","Case Western Reserve","Green Bay Packers",1938,8,67,"pre-1940","6/24/15","Niles, OH",1915
"2602","RaifJi20","James Herman Raiff","Jim Raiff","FALSE","FALSE",NA,NA,"OL","O",1994,"9/17/94","Kettering, OH",63,70,"5'10","235","","Dayton","",NA,NA,NA,"1941 to 1959","12/21/30","Dayton, OH",1930
"2603","ReidBr20","Floyd Reid Jr.","Breezy Reid","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"3/15/94","Hamilton, OH",66,70,"5'10","187","","Georgia","Chicago Bears",1950,9,107,"1941 to 1959","9/14/27","Bridgeton, NJ",1927
"2604","ReilJi20","James Christopher Reilly","Jim Reilly","FALSE","FALSE",NA,NA,"OL","O",1994,"8/3/94","Greenburgh, NY",46,74,"6'2","260","","Notre Dame","Buffalo Bills",1970,3,57,"1960 to 1975","2/8/48","Yonkers, NY",1948
"2605","ReynBo20","Robert O'Dell Reynolds","Bob Reynolds","FALSE","FALSE",NA,NA,"OL","O",1994,"2/8/94","San Rafael, CA",79,76,"6'4","221","","Stanford","Green Bay Packers",1936,6,52,"pre-1940","3/30/14","Norris, OK",1914
"2606","RifeDi20","Richard Gale Rifenburg","Dick Rifenburg","FALSE","FALSE",NA,NA,"TE","O",1994,"12/5/94","Cheektowaga, NY",68,75,"6'3","195","","Michigan","Philadelphia Eagles",1948,15,132,"1941 to 1959","8/21/26","Petoskey, MI",1926
"2607","RossGe21","George Anthony Rosso","George Rosso","FALSE","FALSE",NA,NA,"DB","D",1994,"1/29/94","Columbus, OH",64,71,"5'11","177","","Ohio St.","Washington Redskins",1954,25,296,"1941 to 1959","1/15/30","Pittsburgh, PA",1930
"2608","SaueGe20","George Henry Sauer Sr.","George Sauer","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"2/5/94","Waco, TX",83,74,"6'2","212","","Nebraska","",1935,NA,NA,"pre-1940","12/11/10","Stratton, NE",1910
"2609","SchiRa20","Ralph Franklin Schilling","Ralph Schilling","FALSE","FALSE",NA,NA,"DL","D",1994,"5/9/94","McAllen, TX",72,75,"6'3","218","","Oklahoma City","",NA,NA,NA,"1941 to 1959","7/5/21","Morris, OK",1921
"2610","SchlWa20","Walter Gaye Schlinkman","Walt Schlinkman","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"10/5/94","Weimar, TX",72,69,"5'9","205","","Texas Tech","Green Bay Packers",1945,1,11,"1941 to 1959","5/2/22","Channing, TX",1922
"2611","SergGe20","George Sergienko Jr.","George Sergienko","FALSE","FALSE",NA,NA,"OL","O",1994,"12/4/94","Springfield, MA",76,73,"6'1","248","","American Int.","",NA,NA,NA,"pre-1940","5/22/18","Chicopee Falls, MA",1918
"2612","SeriWa20","William Washington Serini","Wash Serini","FALSE","FALSE",NA,NA,"DL","D",1994,"6/21/94","Highland, NY",72,74,"6'2","236","","Kentucky","",NA,NA,NA,"1941 to 1959","3/11/22","Tuckahoe, NY",1922
"2613","ShawCh20","Charles Edward Shaw","Charlie Shaw","FALSE","FALSE",NA,NA,"OL","O",1994,"6/17/94","Kingston, OK",67,74,"6'2","220","","Oklahoma St.","San Francisco 49ers",1950,16,205,"1941 to 1959","3/6/27","Durant, OK",1927
"2614","SimeDo20","Donald Roy Simensen","Don Simensen","FALSE","FALSE",NA,NA,"OL","O",1994,"4/22/94","Fridley, MN",67,74,"6'2","220","","St. Thomas","",NA,NA,NA,"1941 to 1959","9/11/26","Minot, ND",1926
"2615","SmitGe21","George James Smith","George J. Smith","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"6/27/94","McKeesport, PA",73,73,"6'1","200","","Villanova","Chicago Cardinals",1943,21,193,"1941 to 1959","3/26/21","",1921
"2616","SpanFr20","Frank James Spaniel Jr.","Frank Spaniel","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"10/27/94","Washington Township, PA",66,70,"5'10","185","","Notre Dame","Washington Redskins",1950,5,58,"1941 to 1959","5/21/28","Vandergrift, PA",1928
"2617","SpeeCl20","Clifton M. Speegle","Cliff Speegle","FALSE","FALSE",NA,NA,"OL","O",1994,"9/5/94","Dallas, TX",76,73,"6'1","195","","Oklahoma","",NA,NA,NA,"pre-1940","11/5/17","Roosevelt, OK",1917
"2618","SpinAr00","Arthur F. Spinney Jr.","Art Spinney","TRUE","FALSE",2,2,"OL","O",1994,"5/27/94","Lynn , MA",66,72,"6'0","230","","Boston Col.","Baltimore Colts",1950,15,184,"1941 to 1959","11/8/27","Saugus, MA",1927
"2619","SpinJa20","Johnny Robert Spinks","Jack Spinks","FALSE","FALSE",NA,NA,"OL","O",1994,"9/29/94","Jackson, MS",64,72,"6'0","236","","Alcorn St.","Pittsburgh Steelers",1952,11,126,"1941 to 1959","8/15/30","Tooomsuba, MS",1930
"2620","StraCl20","Clement Frank Stralka","Clem Stralka","TRUE","FALSE",1,1,"OL","O",1994,"1/10/94","Denver, CO",80,70,"5'10","215","","Georgetown (DC)","",1942,NA,NA,"pre-1940","5/19/13","Glen Lyon, PA",1913
"2621","StroJa00","Jack Chester Stroud","Jack Stroud","TRUE","FALSE",3,3,"OL","O",1994,"6/1/94","Flemington, NJ",66,73,"6'1","235","","Tennessee","New York Giants",1951,5,61,"1941 to 1959","1/29/28","Fresno, CA",1928
"2622","StroWo20","Woodrow Wilson Woodwine Strode","Woody Strode","FALSE","FALSE",NA,NA,"TE","O",1994,"12/31/94","Glendora, CA",80,75,"6'3","205","","UCLA","",NA,NA,NA,"pre-1940","7/25/14","Los Angeles, CA",1914
"2623","TaylCh21","Charles Albert Taylor","Chuck A. Taylor","FALSE","FALSE",NA,NA,"OL","O",1994,"5/7/94","Stanford, CA",74,71,"5'11","205","","Stanford","Cleveland Rams",1943,4,30,"1941 to 1959","1/24/20","Portland, OR",1920
"2624","TeetAl20","Allen M. Teeter","Al Teeter","FALSE","FALSE",NA,NA,"TE","O",1994,"4/14/94","Holiday, FL",85,73,"6'1","202","","Minnesota","",NA,NA,NA,"pre-1940","6/24/08","Austin, MN",1908
"2625","TosiFl20","Flavio Joseph Tosi","Flavio Tosi","FALSE","FALSE",NA,NA,"TE","O",1994,"12/18/94","Beverly, MA",82,73,"6'1","191","","Boston Col.","",1936,NA,NA,"pre-1940","4/30/12","Beverly, MA",1912
"2626","TyneBu20","David Lane Tynes","Buddy Tynes","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"11/28/94","Anchorage, KY",92,72,"6'0","185","","Texas","",NA,NA,NA,"pre-1940","1902-02-26","Cooper, TX",1902
"2627","TyrrJo20","Joseph Paul Tyrrell","Joe Tyrrell","FALSE","FALSE",NA,NA,"OL","O",1994,"6/10/94","Philadelphia, PA",65,71,"5'11","215","","Temple","Philadelphia Eagles",1952,24,281,"1941 to 1959","4/6/29","Philadelphia, PA",1929
"2628","UremEm20","Emil P. Uremovich","Emil Uremovich","FALSE","FALSE",NA,NA,"OL","O",1994,"4/22/94","Knox, IN",77,74,"6'2","233","","Indiana","Pittsburgh Steelers",1941,11,93,"pre-1940","9/29/16","Gary, IN",1916
"2629","VanHCh20","Charles Edgar Van Horn","Charlie Van Horn","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"1/5/94","Arlington, VA",92,74,"6'2","185","","Washington & Lee","",NA,NA,NA,"pre-1940","1901-11-23","Washington, DC",1901
"2630","VidoVi20","Victor Joseph Vidoni","Vic Vidoni","FALSE","FALSE",NA,NA,"TE","O",1994,"10/17/94","Ravenna, OH",81,73,"6'1","210","","Duquesne","",1935,NA,NA,"pre-1940","12/8/12","Fostoria, OH",1912
"2631","VinnPa20","Paul Peter Vinnola","Paul Vinnola","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"10/23/94","Denver, CO",72,70,"5'10","180","","Santa Clara","",NA,NA,NA,"1941 to 1959","8/24/22","Denver, CO",1922
"2632","VogdEv20","Evan Edward Vogds","Evan Vogds","FALSE","FALSE",NA,NA,"OL","O",1994,"8/6/94","Fond du Lac, WI",71,70,"5'10","210","","Wisconsin","",NA,NA,NA,"1941 to 1959","2/10/23","Johnsburg, WI",1923
"2633","WattWa20","Walter Wilson Watt","Walt Watt","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"12/29/94","West Palm Beach,  FL",72,72,"6'0","187","","Miami (FL)","Chicago Cardinals",1945,3,18,"1941 to 1959","6/16/22","Dennison, OH",1922
"2634","WellBo20","Robert Leroy Wells Jr.","Bob Wells","FALSE","FALSE",NA,NA,"OL","O",1994,"8/7/94","Decatur, GA",49,76,"6'4","280","","Johnson C. Smith","San Diego Chargers",1968,15,403,"1960 to 1975","8/4/45","New York, NY",1945
"2635","WillCl01","Clarence Williams","Clarence Williams","FALSE","FALSE",NA,NA,"RB/FB","O",1994,"9/17/94","Columbia, SC",39,69,"5'9","194","","South Carolina","San Diego Chargers",1977,5,124,"1976 to 1989","1/25/55","Oakley, SC",1955
"2636","WinsBo20","Robert E. Winslow","Bob Winslow","FALSE","FALSE",NA,NA,"DL","D",1994,"1/11/94","Fallbrook, CA",77,74,"6'2","205","","USC","Detroit Lions",1940,7,56,"pre-1940","9/18/16","Rifle, CO",1916
"2637","WoodGa00","Gary Fay Wood","Gary Wood","FALSE","FALSE",NA,NA,"QB","O",1994,"3/2/94","Dix Hills, NY",52,71,"5'11","192","Right","Cornell","New York Giants",1964,17,132,"1960 to 1975","2/5/42","Taylor, NY",1942
"2638","YokaFr20","Frank P. Yokas","Frank Yokas","FALSE","FALSE",NA,NA,"OL","O",1994,"5/12/94","Los Angeles, CA",70,71,"5'11","210","","none","",NA,NA,NA,"1941 to 1959","2/27/24","Rock Island, IL",1924
"2639","YounBi20","William A. Young Jr.","Bill Young","TRUE","FALSE",1,1,"OL","O",1994,"1/21/94","Jacksonville, FL",79,73,"6'1","247","","Alabama","",1942,NA,NA,"pre-1940","5/20/14","Argenta, AL",1914
"2640","AdamJo00","John Albert Adams","John Adams","FALSE","FALSE",NA,NA,"TE","O",1995,"8/8/95","Helendale, CA",57,75,"6'3","235","","UCLA","Chicago Bears",1959,NA,NA,"1941 to 1959","11/28/37","San Diego, CA",1937
"2641","AkinAl20","Albert George Akins","Al Akins","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"8/29/95","Reno, NV",74,73,"6'1","199","","Washington","Cleveland Rams",1944,NA,NA,"1941 to 1959","6/13/21","Spokane, WA",1921
"2642","AmbrJo20","John Vincent Ambrose","John Ambrose","FALSE","FALSE",NA,NA,"OL","O",1995,"11/7/95","Worceseter, MA",85,72,"6'0","185","","Catholic","",NA,NA,NA,"pre-1940","3/24/10","Three Rivers, MA",1910
"2643","AyerJo20","John Milton Ayers","John Ayers","FALSE","FALSE",NA,NA,"OL","O",1995,"10/2/95","Canyon, TX",42,77,"6'5","258","","Texas","San Francisco 49ers",1976,NA,NA,"1960 to 1975","4/14/53","Carrizo Springs, TX",1953
"2644","BanjEm20","Emil Thomas Banjavic","Emil Banjavic","FALSE","FALSE",NA,NA,"WR","O",1995,"12/1/95","Las Vegas, NV",77,73,"6'1","194","","Arizona","Detroit Lions",1942,NA,NA,"pre-1940","9/19/18","Staunton, IL",1918
"2645","BookJo20","John Dolan Bookman Jr.","Johnny Bookman","FALSE","FALSE",NA,NA,"DB","D",1995,"10/23/95","Baton Rouge, LA",63,71,"5'11","182","","Miami (FL)","New York Giants",1957,NA,NA,"1941 to 1959","9/6/32","Baton Rouge, LA",1932
"2646","BoslBr00","Bruce Lee Bosley","Bruce Bosley","TRUE","FALSE",4,4,"OL","O",1995,"4/26/95","San Francisco , CA",61,74,"6'2","241","","West Virginia","San Francisco 49ers",1956,NA,NA,"1941 to 1959","11/5/33","Fresno, CA",1933
"2647","BritMa20","Maurice Lee Britt Jr.","Maurice Britt","FALSE","FALSE",NA,NA,"TE","O",1995,"11/26/95","Little Rock, AR",76,76,"6'4","210","","Arkansas","Detroit Lions",1941,NA,NA,"pre-1940","6/29/19","Carlisle, AR",1919
"2648","BrovAn20","Angelo Augustine Brovelli","Angelo Brovelli","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"8/5/95","Acampo, CA",84,72,"6'0","193","","St. Mary's (CA)","",NA,NA,NA,"pre-1940","8/21/10","Porterville, CA",1910
"2649","BrowDa20","Daniel Joseph Brown","Dan Brown","FALSE","FALSE",NA,NA,"DL","D",1995,"6/17/95","Havertown, PA",69,73,"6'1","200","","Villanova","Washington Redskins",1950,NA,NA,"1941 to 1959","8/26/25","Philadelphia, PA",1925
"2650","CanaRo20","Rocco Peter Canale","Rocco Canale","FALSE","FALSE",NA,NA,"OL","O",1995,"11/1/95","Manhasset, NY",78,71,"5'11","240","","Boston Col.","Phi/Pit Eagles/Steelers",1943,NA,NA,"pre-1940","5/1/17","Boston, MA",1917
"2651","CantLe20","Leo Cantor","Leo Cantor","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"6/4/95","San Fernando, CA",76,72,"6'0","195","","UCLA","",1945,NA,NA,"pre-1940","2/28/19","Chicago, IL",1919
"2652","CaseEr20","Ernest Francis Case","Ernie Case","FALSE","FALSE",NA,NA,"QB","O",1995,"12/13/95","Palos Verde Estates, CA",76,70,"5'10","170","","UCLA","Green Bay Packers",1947,NA,NA,"pre-1940","11/23/19","Case, TX",1919
"2653","CavoJo20","John Clement Cavosie","John Cavosie","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"3/16/95","Indianapolis, IN",87,72,"6'0","207","","Wisconsin","",1932,NA,NA,"pre-1940","1/6/08","Shenandoah, PA",1908
"2654","ChanBo00","Robert Donald Chandler","Bob Chandler","FALSE","FALSE",NA,NA,"WR","O",1995,"1/27/95","Los Angeles, CA",45,72,"6'0","180","","USC","Buffalo Bills",1971,NA,NA,"1960 to 1975","4/24/49","Long Beach, CA",1949
"2655","ChicJo20","John Louis Chickerneo","John Chickerneo","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"10/3/95","Deerfield, IL",78,73,"6'1","205","","Pittsburgh","New York Giants",1939,NA,NA,"pre-1940","3/13/17","Gary, IN",1917
"2656","FortDa20","Daniel John Fortmann","Danny Fortmann","TRUE","TRUE",3,3,"OL","O",1995,"5/23/95","Pasadena, CA",79,72,"6'0","210","","Colgate","Chicago Bears",1936,NA,NA,"pre-1940","4/11/16","Pearl River, NY",1916
"2657","GeorRa20","Raymond Edward George","Ray George","TRUE","FALSE",1,1,"OL","O",1995,"1/12/95","Costa Mesa, CA",77,72,"6'0","229","","USC","Detroit Lions",1939,NA,NA,"pre-1940","1/7/18","St. Louis, MO",1918
"2658","GillSl20","Sloko Gill","Slok Gill","FALSE","FALSE",NA,NA,"OL","O",1995,"12/22/95","Boardman, OH",77,67,"5'7","180","","Youngstown St.","",NA,NA,NA,"pre-1940","3/8/18","Campbell, OH",1918
"2659","GrigDa20","David Wesley Griggs","David Griggs","FALSE","FALSE",NA,NA,"LB","D",1995,"6/19/95","Davie, FL",28,75,"6'3","245","","Virginia","New Orleans Saints",1989,NA,NA,"1976 to 1989","2/5/67","Camden, NJ",1967
"2660","HanlBo21","Robert Seldon Hanlon","Bob Hanlon","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"7/20/95","Oak Lawn, IL",70,73,"6'1","195","","Notre Dame","Chicago Cardinals",1948,NA,NA,"1941 to 1959","8/24/24","Springfield, OH",1924
"2661","HaycKe20","Kenneth C. Haycraft","Ken Haycraft","FALSE","FALSE",NA,NA,"TE","O",1995,"6/29/95","Kaneohe, HI",88,72,"6'0","178","","Minnesota","",NA,NA,NA,"pre-1940","2/16/07","Bemidji, MN",1907
"2662","HollHu20","Hugo Andrew Hollas","Hugo Hollas","FALSE","FALSE",NA,NA,"DB","D",1995,"9/6/95","Colorado County, TX",49,73,"6'1","190","","Rice","",NA,NA,NA,"1960 to 1975","11/30/45","High Hill, TX",1945
"2663","HornBi20","William Michael Thomas Hornick","Bill Hornick","FALSE","FALSE",NA,NA,"OL","O",1995,"5/3/95","Taylorsville, MS",76,73,"6'1","207","","Tulane","",NA,NA,NA,"pre-1940","2/13/19","Pennsylvania",1919
"2664","HorvLe20","Leslie Horvath","Les Horvath","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"11/14/95","Glendale, CA",74,70,"5'10","173","","Ohio St.","Cleveland Rams",1943,NA,NA,"1941 to 1959","10/12/21","South Bend, IN",1921
"2665","HousLi20","Lindell Lee Houston","Lin Houston","FALSE","FALSE",NA,NA,"OL","O",1995,"9/8/95","Canton, OH",74,72,"6'0","213","","Ohio St.","Chicago Bears",1944,NA,NA,"1941 to 1959","1/11/21","Carbondale, IL",1921
"2666","HoweJi20","James Lee Howell","Jim Lee Howell","TRUE","FALSE",1,1,"TE","O",1995,"1/4/95","Lonoke, AR",79,77,"6'5","210","","Arkansas","",1938,NA,NA,"pre-1940","3/9/15","Lonoke, AR",1915
"2667","HuffVe20","Richard Vernon Huffman","Vern Huffman","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"3/18/95","Bloomington, IN",80,74,"6'2","215","","Indiana","Detroit Lions",1937,NA,NA,"pre-1940","12/18/14","Moreland, IN",1914
"2668","JoneAr21","Arthur Edward Jones Jr.","Art Jones","TRUE","FALSE",1,1,"WR","O",1995,"8/29/95","Suffolk, VA",76,74,"6'2","192","","Richmond","Philadelphia Eagles",1941,2,11,"pre-1940","6/13/19","Farmville, VA",1919
"2669","KaneHe20","Herbert Russell Kane","Herb Kane","FALSE","FALSE",NA,NA,"OL","O",1995,"4/19/95","Las Vegas, NV",74,72,"6'0","220","","East Central (OK)","New York Giants",1944,4,32,"1941 to 1959","12/24/20","Carroll, IA",1920
"2670","KatcJi00","James Richard Katcavage","Jim Katcavage","TRUE","TRUE",3,3,"DL","D",1995,"2/22/95","Maple Glen, PA",60,75,"6'3","237","","Dayton","New York Giants",1956,4,45,"1941 to 1959","10/28/34","Wilkes-Barre, PA",1934
"2671","KaveGe20","George Charles Kavel","George Kavel","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"7/17/95","Sarasota, FL",85,71,"5'11","170","","Carnegie Mellon","",NA,NA,NA,"pre-1940","3/3/10","Wendel, PA",1910
"2672","KineGe20","George Kinek","George Kinek","FALSE","FALSE",NA,NA,"TE","O",1995,"1/21/95","Salisbury Township, PA",66,74,"6'2","190","","Tulane","Los Angeles Rams",1951,4,48,"1941 to 1959","1/13/29","Palmerton, PA",1929
"2673","KlinJi20","Harry Smethers Kline","Jiggs Kline","FALSE","FALSE",NA,NA,"TE","O",1995,"7/27/95","Great Bend, KS",81,73,"6'1","196","","Emporia St.","",NA,NA,NA,"pre-1940","10/22/13","Elmdale, KS",1913
"2674","LangBi20","William Henry Lange","Bill Lange","FALSE","FALSE",NA,NA,"OL","O",1995,"4/15/95","Bellefontaine, OH",67,73,"6'1","239","","Dayton","Los Angeles Rams",1950,30,389,"1941 to 1959","1/12/28","Delphos, OH",1928
"2675","LawxHu20","Hubbard Paul Law","Hubbard Law","FALSE","FALSE",NA,NA,"OL","O",1995,"3/29/95","Mesa, AZ",74,73,"6'1","210","","Sam Houston St.","Pittsburgh Steelers",1942,15,131,"1941 to 1959","1/27/21","Houston, TX",1921
"2676","LedbTo20","Toy W. Ledbetter","Toy Ledbetter","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"7/25/95","Denver, CO",67,70,"5'10","198","","Oklahoma St.","",1954,NA,NA,"1941 to 1959","10/30/27","Morris, OK",1927
"2677","LewiEr20","Ernest Clayton Lewis","Ernie Lewis","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"5/28/95","Denver, CO",71,73,"6'1","211","","Colorado","Philadelphia Eagles",1946,9,77,"1941 to 1959","11/20/23","Boonville, MO",1923
"2678","LongBi20","William Gene Long","Bill Long","FALSE","FALSE",NA,NA,"TE","O",1995,"7/11/95","  ",68,73,"6'1","200","","Oklahoma St.","Pittsburgh Steelers",1949,5,45,"1941 to 1959","9/11/26","Lenapah, OK",1926
"2679","MasoJo20","Joel Gregory Mason","Joel Mason","FALSE","FALSE",NA,NA,"TE","O",1995,"10/31/95","Harper Woods, MI",83,72,"6'0","199","","West. Michigan","",NA,NA,NA,"pre-1940","3/12/12","Iron River, MI",1912
"2680","McGiFi20","Louis Vance McGilbra","Firpo McGilbra","FALSE","FALSE",NA,NA,"OL","O",1995,"5/7/95","Battle Ground, WA",88,73,"6'1","210","","Haskell Indian","",NA,NA,NA,"pre-1940","11/5/06","Eufaula, AL",1906
"2681","McQuLe00","Leon McQuay","Leon McQuay","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"11/29/95","Tampa, FL",45,69,"5'9","200","","Tampa","New York Giants",1973,5,119,"1960 to 1975","3/19/50","Tampa, FL",1950
"2682","MileLe20","Leo Fidelis Miles","Leo Miles","FALSE","FALSE",NA,NA,"DB","D",1995,"9/21/95","Arlington, VA",64,72,"6'0","200","","Virginia St.","",NA,NA,NA,"1941 to 1959","5/21/31","Washington, DC",1931
"2683","MoorDe21","James Denis Moore III","Denis Moore","FALSE","FALSE",NA,NA,"DL","D",1995,"5/27/95","Spokane, WA",50,77,"6'5","255","","USC","Detroit Lions",1966,14,211,"1960 to 1975","7/18/44","Berkeley, CA",1944
"2684","MorsBu20","Raymond Joseph Morse","Butch Morse","FALSE","FALSE",NA,NA,"TE","O",1995,"5/22/95","Corvallis, OR",84,74,"6'2","199","","Oregon","",NA,NA,NA,"pre-1940","12/5/10","Cleveland, OH",1910
"2685","MullCa20","Carl Kenneth Mulleneaux","Carl Mulleneaux","TRUE","FALSE",2,2,"TE","O",1995,"1/23/95","Chico, CA",80,75,"6'3","209","","Utah St.","",1939,NA,NA,"pre-1940","9/16/14","Phoenix, AZ",1914
"2686","MutrCh20","Chester A. Mutryn","Chet Mutryn","FALSE","TRUE",NA,NA,"RB/FB","O",1995,"3/24/95","Cleveland, OH",74,69,"5'9","179","","Xavier (OH)","Phi/Pit Eagles/Steelers",1943,20,182,"1941 to 1959","3/12/21","Cleveland, OH",1921
"2687","NoltRa20","Raymond Albert Nolting","Ray Nolting","TRUE","FALSE",2,2,"RB/FB","O",1995,"7/5/95","Cincinnati, OH",81,71,"5'11","185","","Cincinnati","",1940,NA,NA,"pre-1940","11/8/13","Cincinnati, OH",1913
"2688","NovoRa20","Raymond John Novotny","Ray Novotny","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"5/30/95","Portland, OR",87,70,"5'10","165","","Ashland","",NA,NA,NA,"pre-1940","10/12/07","Cleveland, OH",1907
"2689","NunaJu20","Julian Francis Nunamaker","Julian Nunamaker","FALSE","FALSE",NA,NA,"DL","D",1995,"2/25/95","Jackson, TN",49,75,"6'3","252","","Tenn-Martin","Buffalo Bills",1969,3,53,"1960 to 1975","2/13/46","Charleston, SC",1946
"2690","OldeDo20","Douglas C. Oldershaw","Doug Oldershaw","TRUE","FALSE",1,1,"OL","O",1995,"10/30/95","Laguna Beach, CA",80,72,"6'0","195","","California-Santa Barbara","New York Giants",1938,11,98,"pre-1940","7/6/15","Bakersfield, CA",1915
"2691","OrisBo20","Robert Peter Oristaglio","Bob Oristaglio","FALSE","FALSE",NA,NA,"DL","D",1995,"2/14/95","York, PA",70,74,"6'2","214","","Pennsylvania","",NA,NA,NA,"1941 to 1959","4/6/24","Philadelphia, PA",1924
"2692","PaulTo20","Anthony J. Paulekas Jr.","Tony Paulekas","FALSE","FALSE",NA,NA,"OL","O",1995,"9/18/95","Farrell, PA",83,70,"5'10","207","","Washington & Jefferson","",NA,NA,NA,"pre-1940","8/9/12","Cherry Valley, PA",1912
"2693","PirrRo20","Rocco A. Pirro","Rocco Pirro","FALSE","FALSE",NA,NA,"OL","O",1995,"1/26/95","Solvay, NY",78,72,"6'0","226","","Catholic","Pittsburgh Steelers",1940,12,102,"pre-1940","6/30/16","Syracuse, NY",1916
"2694","RadoAl20","Alexander Rado","Alex Rado","FALSE","FALSE",NA,NA,"RB/FB","O",1995,"8/30/95","Dayton, OH",84,73,"6'1","200","","West Virginia Tech","",1934,NA,NA,"pre-1940","7/19/11","Dayton, OH",1911
"2695","ReadRu20","Russell Burton Reader Jr.","Russ Reader","FALSE","FALSE",NA,NA,"DB","D",1995,"8/11/95","Lansing, MI",72,72,"6'0","185","","Michigan","Chicago Bears",1947,21,195,"1941 to 1959","6/26/23","Ypsilanti, MI",1923
